"Affy133aProbeID","Gene.Symbol.x","LocusLink.x","pvalueCox55","HazardRatio55","HR55lower95","HR55upper95","HR.SD55","pvalueCox65","HazardRatio65","HR65lower95","HR65upper95","ModuleColor55","HR.SD65","colorh1","GS55","kTotal","kWithin","kOut","kDiff","GS65","kTotal.1","kWithin.1","kOut.1","kDiff.1"
"200673_at","LAPTM4A","9741",0.567,0.879,0.504,1.53,0.284,0.843,0.908,0.548,1.5,"turquoise",0.257,"turquoise",0.246416941107093,64.7473312729042,33.6973733214973,31.0499579514069,2.64741537009036,0.0741724253752577,38.3280424940328,13.8184922212644,24.5095502727684,-10.6910580515040
"200678_x_at","GRN","2896",0.165,0.923,0.529,1.61,0.284,0.72,1.5,0.897,2.49,"blue",0.261,"blue",0.782516055786094,128.280223806394,87.6702978095535,40.6099259968408,47.0603718127127,0.142667503568732,79.8172904793161,53.7467448549807,26.0705456243354,27.6761992306453
"200687_s_at","SF3B3","23450",0.372,0.628,0.357,1.11,0.289,0.0578,1.64,0.979,2.75,"brown",0.263,"brown",0.429457060118102,17.5525704406469,8.09264154423423,9.4599288964127,-1.36728735217847,1.23807216157947,8.82337966885767,1.04256895956719,7.78081070929048,-6.73824174972328
"200692_s_at","HSPA9B","3313",0.571,0.925,0.531,1.61,0.284,0.667,1.21,0.731,2,"grey",0.257,"grey",0.243363891754152,15.3886841276348,4.57315543785882,10.815528689776,-6.24237325191719,0.175874166083451,3.75369440808313,2.36275305121046,1.39094135687267,0.971811694337793
"200694_s_at","DDX24","57062",0.864,0.938,0.537,1.64,0.284,0.412,1.27,0.764,2.1,"turquoise",0.257,"turquoise",0.0634862575211067,132.964161257604,117.833777692014,15.1303835655907,102.703394126423,0.385102783966865,61.6735032382588,57.6437467774168,4.02975646084205,53.6139903165747
"200697_at","HK1","3098",0.106,1.55,0.886,2.7,0.284,0.999,1.14,0.679,1.91,"turquoise",0.264,"turquoise",0.97469413473523,50.4654417800902,40.9608558380995,9.5045859419907,31.4562698961088,0.000434511774017692,17.4523715503581,14.2396251494344,3.21274640092371,11.0268787485106
"200699_at","KDELR2","11014",0.108,1.56,0.88,2.76,0.291,0.707,0.969,0.585,1.61,"grey",0.258,"grey",0.96657624451305,21.4658712174836,15.9145506438467,5.55132057363694,10.3632300702097,0.150580586203101,34.4005108606492,17.5555738372874,16.8449370233618,0.710636813925625
"200701_at","NPC2","10577",0.364,1.1,0.629,1.91,0.284,0.905,1.09,0.66,1.81,"blue",0.257,"blue",0.438898616350944,124.622677805346,90.688181278718,33.9344965266283,56.7536847520898,0.0433514207947967,88.130478581146,56.0944535314827,32.0360250496633,24.0584284818193
"200703_at","DNCL1","8655",0.0406,1.5,0.854,2.65,0.289,0.439,1.13,0.681,1.86,"turquoise",0.257,"turquoise",1.39147396642281,38.0536481868188,28.9066119998633,9.14703618695557,19.7595758129077,0.357535479757879,14.1001144245615,12.3412417011299,1.75887272343160,10.5823689776983
"200704_at","LITAF","9516",0.0401,1.74,0.982,3.07,0.291,0.492,1.35,0.809,2.25,"grey",0.26,"grey",1.39685562737982,39.0725625478924,17.7680351887379,21.3045273591544,-3.53649217041646,0.308034897232640,25.8929153244849,5.68531509258902,20.2076002318959,-14.5222851393069
"200708_at","GOT2","2806",0.191,1.88,1.06,3.33,0.292,0.263,1.86,1.08,3.21,"turquoise",0.278,"turquoise",0.718966632752272,125.706647471772,105.346981232653,20.3596662391185,84.9873149935346,0.580044251510242,54.3066151990107,51.2165783765981,3.09003682241267,48.1265415541854
"200713_s_at","MAPRE1","22919",0.202,0.629,0.36,1.1,0.285,0.39,0.877,0.527,1.46,"turquoise",0.26,"turquoise",0.694648630553376,42.0908789706018,34.9543052073192,7.13657376328262,27.8177314440366,0.408935392973501,8.25177174231392,4.65715200712777,3.59461973518615,1.06253227194162
"200721_s_at","ACTR1A","10121",0.446,0.825,0.469,1.45,0.288,0.655,0.674,0.403,1.13,"turquoise",0.262,"turquoise",0.350665141287858,23.4220503651975,17.2447618817366,6.17728848346087,11.0674733982758,0.183758700008217,32.9378575354215,23.4633239656181,9.47453356980336,13.9887903958148
"200723_s_at","M11S1","4076",0.486,0.907,0.519,1.58,0.284,0.797,0.814,0.491,1.35,"turquoise",0.258,"turquoise",0.313363730737707,36.9502061149443,27.5617039639311,9.3885021510132,18.1732018129179,0.0985416786038876,16.2623851550028,9.00756011006616,7.2548250449366,1.75273506512956
"200729_s_at","ACTR2","10097",0.185,1.35,0.771,2.35,0.284,0.0687,0.436,0.255,0.743,"grey",0.272,"grey",0.732828271596986,20.4942634775837,6.95571990818584,13.5385435693978,-6.58282366121197,1.16304326294045,0.731536523711563,0.36165826556876,0.369878258142803,-0.00821999257404216
"200736_s_at","GPX1","2876",0.452,0.818,0.469,1.43,0.284,0.821,1.23,0.736,2.05,"grey",0.261,"grey",0.344861565188618,34.7099917845042,9.4704975539951,25.2394942305091,-15.768996676514,0.0856568428805592,56.8158294675074,14.4244004326640,42.3914290348434,-27.9670286021794
"200743_s_at","CLN2","1200",0.586,1.32,0.756,2.31,0.285,0.378,1.07,0.646,1.78,"grey",0.258,"grey",0.232102383981909,17.9248052138646,6.7575145969528,11.1672906169118,-4.40977601995903,0.422508200162775,31.2651165058983,11.3321904037255,19.9329261021727,-8.60073569844718
"200746_s_at","GNB1","2782",0.915,0.757,0.431,1.33,0.288,0.943,0.964,0.581,1.6,"turquoise",0.259,"turquoise",0.0385789059335517,40.9933103547141,36.1036966146827,4.88961374003142,31.2140828746513,0.0254883072626717,15.6004208220037,13.4205702540389,2.17985056796479,11.2407196860741
"200748_s_at","FTH1","2495",0.676,1.2,0.687,2.09,0.283,0.415,1.46,0.874,2.45,"grey",0.263,"grey",0.170053304058364,12.6553957462657,5.40110580160476,7.25428994466095,-1.85318414305619,0.381951903287907,12.0535203079946,5.92206220630132,6.13145810169332,-0.209395895391992
"200750_s_at","RAN","5901",0.128,1.49,0.851,2.61,0.286,0.994,1.23,0.745,2.04,"brown",0.257,"brown",0.892790030352132,20.6552974409394,8.7434792122007,11.9118182287387,-3.16833901653802,0.00261361560268669,4.144892696461,1.04340428323042,3.10148841323058,-2.05808413000016
"200756_x_at","CALU","813",0.916,1.4,0.796,2.47,0.289,0.697,1.21,0.733,2.01,"grey",0.258,"grey",0.0381045263321496,46.9901439095203,22.3975963620606,24.5925475474597,-2.19495118539918,0.156767221901991,18.7004845911793,11.0850307049809,7.61545388619835,3.46957681878259
"200761_s_at","JWA","10550",0.447,1.19,0.682,2.08,0.284,0.526,0.869,0.522,1.45,"grey",0.26,"grey",0.349692476868063,15.6999920175367,4.5846029260928,11.1153890914439,-6.53078616535108,0.279014255846261,4.46648642944659,1.05531049508347,3.41117593436312,-2.35586543927965
"200762_at","DPYSL2","1808",0.34,0.779,0.445,1.36,0.286,0.669,0.916,0.553,1.52,"green",0.258,"green",0.468521082957745,15.1922187422018,5.46538068484739,9.72683805735442,-4.26145737250703,0.174573882232177,12.2699941705885,0.97100076176771,11.2989934088208,-10.3279926470530
"200766_at","CTSD","1509",0.636,1.1,0.63,1.92,0.284,0.119,1.62,0.964,2.72,"blue",0.265,"blue",0.196542884351586,59.389627945461,42.8585756856589,16.5310522598021,26.3275234258568,0.924453038607469,37.0195385878764,26.1191529014131,10.9003856864633,15.2187672149498
"200771_at","LAMC1","3915",0.595,1.13,0.644,1.97,0.286,0.107,1.43,0.857,2.39,"grey",0.262,"grey",0.225483034271450,47.40172433067,22.0914536872343,25.3102706434357,-3.21881695620135,0.97061622231479,44.9100464821616,19.0763237869672,25.8337226951943,-6.75739890822706
"200774_at","C9orf10","23196",0.152,1.51,0.863,2.63,0.284,0.809,1.44,0.86,2.4,"grey",0.262,"grey",0.818156412055227,34.9230553867263,13.1112095271167,21.8118458596096,-8.70063633249286,0.0920514783877277,9.09553964233765,3.91423823462234,5.18130140771532,-1.26706317309298
"200777_s_at","BZW1","9689",0.174,1.24,0.704,2.19,0.29,0.715,0.925,0.552,1.55,"turquoise",0.263,"turquoise",0.7594507517174,25.0870756720973,14.3576064403085,10.7294692317889,3.62813720851961,0.145693958198919,10.7882196706981,4.73773268331247,6.05048698738558,-1.31275430407312
"200781_s_at","RPS15A","6210",0.436,0.861,0.492,1.51,0.286,0.496,0.81,0.488,1.34,"turquoise",0.259,"turquoise",0.360513510731414,29.6872189113102,21.0257784986069,8.66144041270334,12.3643380859035,0.304518323509803,22.1206440027631,18.9090864420794,3.21155756068362,15.6975288813958
"200782_at","ANXA5","308",0.892,1.18,0.677,2.07,0.285,0.0429,1.41,0.847,2.35,"grey",0.261,"grey",0.0496351456238769,30.768480610956,15.3982000792574,15.3702805316986,0.0279195475588132,1.36754270781528,36.9868813955873,16.1522428638732,20.8346385317140,-4.68239566784079
"200788_s_at","PEA15","8682",0.454,0.922,0.527,1.61,0.285,0.0668,0.911,0.545,1.52,"grey",0.262,"grey",0.342944147142896,19.9837244912841,10.4235104178065,9.5602140734776,0.863296344328859,1.17522353752445,10.324348345925,3.53223911237354,6.79210923355146,-3.25987012117793
"200790_at","ODC1","4953",0.214,1.18,0.678,2.06,0.284,0.43,1.19,0.707,1.99,"brown",0.264,"brown",0.669586226650809,17.9831372438002,10.3670371544203,7.61610008937997,2.75093706504031,0.366531544420413,8.64050620412527,3.22353734872371,5.41696885540155,-2.19343150667784
"200791_s_at","IQGAP1","8826",0.631,0.973,0.557,1.7,0.285,0.884,0.965,0.581,1.6,"blue",0.259,"blue",0.199970640755866,122.285448280563,52.7096429348159,69.5758053457472,-16.8661624109312,0.0535477349869269,67.0734662808928,22.6312791385432,44.4421871423496,-21.8109080038063
"200793_s_at","ACO2","50",0.998,1.2,0.685,2.1,0.286,0.768,1.04,0.631,1.73,"grey",0.257,"grey",0.000869458712628891,18.6186790407091,4.25347638983779,14.3652026508713,-10.1117262610335,0.114638779968488,12.7714361677224,1.34380205386960,11.4276341138528,-10.0838320599832
"200795_at","SPARCL1","8404",0.254,0.693,0.391,1.23,0.292,0.972,1.11,0.664,1.84,"turquoise",0.26,"turquoise",0.595166283380062,36.9852217796705,22.8350087156272,14.1502130640433,8.68479565158398,0.0123337350737254,17.0285501068517,12.0522580082715,4.97629209858025,7.07596590969122
"200802_at","SARS","6301",0.339,1.16,0.664,2.02,0.284,0.455,1.54,0.925,2.58,"turquoise",0.261,"turquoise",0.469800301796918,19.5599794310567,14.4704722691683,5.08950716188838,9.38096510727989,0.341988603342888,0.711709450104234,0.446235975438971,0.265473474665262,0.180762500773709
"200805_at","LMAN2","10960",0.907,1.04,0.591,1.82,0.286,0.557,1.03,0.617,1.71,"grey",0.261,"grey",0.0423927129399047,73.3730817240506,28.0947499998456,45.278331724205,-17.1835817243594,0.254144804826271,51.594438867526,23.2720368624021,28.322402005124,-5.05036514272192
"200812_at","CCT7","10574",0.297,1.15,0.655,2,0.285,0.81,1.42,0.858,2.36,"brown",0.258,"brown",0.527243550682788,17.4036377294568,11.1009413999106,6.30269632954616,4.79824507036445,0.0915149811213502,3.29056227270047,0.798296486114849,2.49226578658562,-1.69396930047077
"200814_at","PSME1","5720",0.671,0.981,0.56,1.72,0.285,0.891,1.2,0.719,2.02,"grey",0.263,"grey",0.173277479831008,38.6471298514839,13.4109012404716,25.2362286110123,-11.8253273705406,0.0501222959631252,45.1877214564142,20.5766352553333,24.6110862010809,-4.03445094574754
"200815_s_at","PAFAH1B1","5048",0.999,0.891,0.51,1.56,0.285,0.361,0.761,0.458,1.26,"grey",0.259,"grey",0.000434511774017692,15.3974655296410,7.06029158307928,8.3371739465617,-1.27688236348241,0.442492798094342,0.709848989672059,0.442415824553103,0.267433165118955,0.174982659434148
"200827_at","PLOD","5351",0.298,1.06,0.604,1.85,0.285,0.0215,1.29,0.775,2.14,"grey",0.259,"grey",0.525783735923745,94.252665679368,49.8930011425695,44.3596645367984,5.53333660577111,1.66756154008439,44.8693478070016,24.3733514507746,20.495996356227,3.87735509454766
"200828_s_at","ZNF207","7756",0.775,0.818,0.468,1.43,0.285,0.804,0.886,0.529,1.49,"turquoise",0.264,"turquoise",0.110698297493690,87.8636196975308,65.3115829619742,22.5520367355566,42.7595462264176,0.0947439512515487,20.6682532713504,12.4584202471507,8.20983302419976,4.24858722295091
"200832_s_at","SCD","6319",0.327,1.19,0.679,2.08,0.286,0.858,0.933,0.563,1.55,"green",0.258,"green",0.485452247339714,67.3372334126846,19.5406689397870,47.7965644728976,-28.2558955331107,0.0665127121512946,43.0230394523563,10.6161777432464,32.4068617091099,-21.7906839658636
"200833_s_at","RAP1B","5908",0.464,1.06,0.608,1.86,0.285,0.519,1.13,0.681,1.88,"blue",0.259,"blue",0.333482019445119,62.9629738150919,27.0489095249338,35.9140642901581,-8.8651547652243,0.284832642151542,2.83748689299206,0.307458751817178,2.53002814117488,-2.22256938935770
"200837_at","BCAP31","10134",0.00535,1.98,1.12,3.52,0.293,0.154,1.46,0.87,2.44,"grey",0.263,"grey",2.27164621797877,16.0290580318556,7.6641936519185,8.36486437993709,-0.70067072801859,0.812479279163537,21.5598154414741,11.5950332227322,9.96478221874193,1.63025100399022
"200839_s_at","CTSB","1508",0.563,0.98,0.562,1.71,0.284,0.297,0.915,0.55,1.52,"blue",0.26,"blue",0.249491605148654,93.9350144910963,60.6161336332448,33.3188808578515,27.2972527753933,0.527243550682788,69.5860415772438,40.0244244221114,29.5616171551324,10.4628072669789
"200846_s_at","PPP1CA","5499",0.679,0.89,0.509,1.56,0.285,0.668,1.24,0.748,2.06,"turquoise",0.259,"turquoise",0.168130225719498,65.7580195923962,34.3956136333513,31.3624059590449,3.03320767430645,0.175223537524454,33.7193775673043,10.664009776517,23.0553677907873,-12.3913580142703
"200847_s_at","MGC8721","51669",0.846,1.26,0.717,2.21,0.287,0.594,1.03,0.621,1.72,"turquoise",0.259,"turquoise",0.0726296369609765,21.3672759426724,16.5719291997416,4.79534674293081,11.7765824568108,0.226213555018806,14.5770690260533,10.5486685877417,4.02840043831167,6.52026814943
"200852_x_at","GNB2","2783",0.938,0.926,0.528,1.62,0.286,0.879,1.43,0.857,2.37,"turquoise",0.26,"turquoise",0.0277971616209356,29.3143050679812,17.9557742545327,11.3585308134485,6.5972434410842,0.0560111249262281,17.2214710790863,4.54823959059176,12.6732314884946,-8.12499189790282
"200854_at","NCOR1","9611",0.0513,0.543,0.309,0.955,0.288,0.641,1.06,0.642,1.76,"grey",0.257,"grey",1.28988263488818,9.33613772946146,6.42024156182458,2.91589616763688,3.5043453941877,0.193141970481183,2.22743479645855,1.48098717401608,0.746447622442472,0.734539551573605
"200858_s_at","RPS8","6202",0.195,0.901,0.517,1.57,0.284,0.419,0.79,0.475,1.31,"turquoise",0.259,"turquoise",0.709965388637482,16.0872205589231,10.1861283954610,5.90109216346202,4.28503623199902,0.377785977033705,18.6195377296102,13.7099148024656,4.90962292714463,8.80029187532096
"200859_x_at","FLNA","2316",0.94,0.939,0.537,1.64,0.285,0.0834,1.38,0.824,2.3,"grey",0.262,"grey",0.0268721464003014,81.3639612297978,36.7376631816329,44.6262980481649,-7.88863486653197,1.07883394936226,48.716199974675,24.7814883127145,23.9347116619605,0.846776650753952
"200868_s_at","ZNF313","55905",0.902,1.03,0.591,1.8,0.284,0.314,0.903,0.545,1.5,"turquoise",0.258,"turquoise",0.0447934624580583,43.6439615939876,30.5416574727036,13.1023041212840,17.4393533514197,0.503070351926785,13.6612645690682,5.1797742825066,8.48149028656156,-3.30171600405497
"200869_at","RPL18A","6142",0.585,0.693,0.396,1.21,0.286,0.621,0.674,0.402,1.13,"grey",0.264,"grey",0.232844133917820,19.3064267806354,3.92944257094548,15.3769842096899,-11.4475416387444,0.20690839982342,17.2619634892647,3.33603194813949,13.9259315411252,-10.5898995929857
"200870_at","STRAP","11171",0.619,0.992,0.568,1.73,0.285,0.321,0.809,0.479,1.36,"grey",0.267,"grey",0.208309350979882,27.7789654779168,12.1243734647896,15.6545920131271,-3.53021854833749,0.493494967595128,3.78492988449108,1.81613625056611,1.96879363392497,-0.152657383358866
"200871_s_at","PSAP","5660",0.889,0.84,0.48,1.47,0.285,0.331,0.734,0.44,1.22,"blue",0.261,"blue",0.0510982390297863,16.3701293997712,12.4403482243741,3.92978117539715,8.51056704897694,0.480172006224281,9.31719320736457,4.48666260699327,4.83053060037129,-0.343867993378021
"200872_at","S100A10","6281",0.281,1.34,0.764,2.33,0.285,0.52,0.958,0.576,1.59,"grey",0.259,"grey",0.55129368009492,43.2929213547569,21.3977107812939,21.8952105734630,-0.497499792169180,0.283996656365201,43.5506990537851,22.2896989448340,21.2610001089511,1.02869883588299
"200884_at","CKB","1152",0.658,1.08,0.621,1.89,0.284,0.702,1.12,0.674,1.86,"grey",0.259,"grey",0.181774106386044,44.1458665049852,15.9581286519592,28.187737853026,-12.2296092010667,0.153662887870195,31.7620229636832,10.5658668699002,21.196156093783,-10.6302892238828
"200885_at","RHOC","389",0.493,0.998,0.573,1.74,0.283,0.859,0.976,0.584,1.63,"grey",0.262,"grey",0.30715308072277,33.3251794246764,13.9537473871069,19.3714320375695,-5.41768465046263,0.0660068361687577,32.6450208553721,16.1850555769461,16.4599652784260,-0.27490970147997
"200886_s_at","PGAM1","5223",0.0894,1.29,0.741,2.26,0.284,0.434,1.26,0.756,2.09,"turquoise",0.259,"turquoise",1.04866248120408,65.8774628260013,59.1253916727913,6.75207115320993,52.3733205195814,0.362510270487489,27.4506142319438,24.6602618583143,2.7903523736295,21.8699094846848
"200888_s_at","RPL23","9349",0.422,0.888,0.506,1.56,0.287,0.0747,0.687,0.41,1.15,"grey",0.263,"grey",0.374687549038326,10.8735263194513,3.00504262005136,7.86848369939993,-4.86344107934857,1.12667939818460,6.40133422433379,1.48117304794962,4.92016117638417,-3.43898812843455
"200890_s_at","SSR1","6745",0.735,1.24,0.709,2.16,0.285,0.378,0.852,0.515,1.41,"grey",0.257,"grey",0.133712660915805,52.5775241189222,22.3041769391712,30.273347179751,-7.96917024057975,0.422508200162775,8.03195532226714,3.52729820330342,4.50465711896372,-0.977358915660298
"200893_at","SFRS10","6434",0.739,0.832,0.477,1.45,0.284,0.0796,1.25,0.753,2.08,"brown",0.26,"brown",0.131355561605174,18.7607415999176,11.1111738376091,7.6495677623085,3.46160607530064,1.09908693226233,2.30525934789021,1.02670656619805,1.27855278169215,-0.251846215494101
"200895_s_at","FKBP4","2288",0.203,0.784,0.445,1.38,0.289,0.838,0.804,0.483,1.34,"grey",0.26,"grey",0.692503962086787,23.6517935034225,9.8834863491198,13.7683071543027,-3.8848208051829,0.0767559813697235,1.67432585777069,0.34942355270734,1.32490230506335,-0.975478752356012
"200897_s_at","KIAA0992","23022",0.347,1.23,0.703,2.15,0.285,0.46,1.03,0.617,1.7,"grey",0.259,"grey",0.459670525209126,35.8783451322216,13.6735423053411,22.2048028268805,-8.5312605215394,0.337242168318426,7.90690292752391,3.48869389224806,4.41820903527585,-0.929515143027785
"200899_s_at","MGEA5","10724",0.721,1.03,0.588,1.81,0.287,0.153,0.758,0.453,1.27,"turquoise",0.263,"turquoise",0.142064735280571,109.157479580086,83.9071174426808,25.2503621374048,58.656755305276,0.815308569182401,62.857460092744,43.8586840669407,18.9987760258034,24.8599080411373
"200901_s_at","M6PR","4074",0.328,0.808,0.463,1.41,0.284,0.916,1.02,0.618,1.69,"blue",0.257,"blue",0.484126156288321,34.906507976348,26.1742017916617,8.73230618468628,17.4418956069754,0.0381045263321496,37.4359877602575,21.7326736336386,15.7033141266189,6.02935950701965
"200902_at","15-Sep","9403",0.255,1.1,0.627,1.94,0.288,0.893,0.94,0.566,1.56,"blue",0.258,"blue",0.593459819566045,36.2048913679126,20.3525585199985,15.8523328479141,4.50022567208447,0.0491485411114536,13.1916414417059,3.91408925323539,9.27755218847046,-5.36346293523507
"200903_s_at","AHCY","191",0.358,1.33,0.762,2.34,0.286,0.386,1.15,0.694,1.91,"grey",0.258,"grey",0.446116973356126,22.0540859990493,8.47082363314067,13.5832623659086,-5.11243873276794,0.413412695328245,14.7355993700366,7.58835203213631,7.14724733790028,0.441104694236031
"200909_s_at","RPLP2","6181",0.0599,0.738,0.423,1.29,0.284,0.619,0.795,0.477,1.33,"turquoise",0.261,"turquoise",1.22257317761069,26.4795846897149,21.7539631086179,4.72562158109701,17.0283415275209,0.208309350979882,13.8848043574233,8.97712026666173,4.90768409076153,4.0694361759002
"200911_s_at","TACC1","6867",0.951,1.54,0.883,2.7,0.285,0.0772,0.612,0.368,1.02,"grey",0.259,"grey",0.0218194830625861,18.7311388063413,2.66047078791704,16.0706680184242,-13.4101972305072,1.11238269966426,24.9170330626993,1.83295103716995,23.0840820255293,-21.2511309883594
"200912_s_at","EIF4A2","1974",0.934,1.38,0.788,2.42,0.286,0.863,0.634,0.378,1.06,"turquoise",0.263,"turquoise",0.0296531237699066,117.869500804627,93.43649870736,24.4330020972674,69.0034966100926,0.0639892042847904,34.3319321470652,27.6954635615484,6.63646858551676,21.0589949760317
"200913_at","PPM1G","5496",0.798,1.24,0.706,2.17,0.286,0.541,1.36,0.815,2.26,"brown",0.26,"brown",0.0979971086492705,41.8205532694322,15.4781305300107,26.3424227394215,-10.8642922094108,0.266802734893431,17.8563191463222,1.83517528221200,16.0211438641102,-14.1859685818983
"200916_at","TAGLN2","8407",0.285,1.05,0.597,1.83,0.286,0.144,1.27,0.757,2.12,"grey",0.263,"grey",0.54515513999149,71.0453811370488,33.3182183699215,37.7271627671272,-4.40894439720573,0.84163750790475,56.2197389227975,29.5286311705116,26.6911077522859,2.83752341822574
"200918_s_at","SRPR","6734",0.0345,1.79,1.01,3.17,0.291,0.0224,2.1,1.22,3.63,"blue",0.278,"blue",1.46218090492673,66.0787986336089,38.1240339008521,27.9547647327568,10.1692691680954,1.64975198166584,49.809282625046,20.1683082651799,29.6409743598661,-9.47266609468622
"200919_at","PHC2","1912",0.894,0.847,0.486,1.48,0.284,0.224,1.49,0.893,2.5,"grey",0.263,"grey",0.0486624812040823,29.8860839539707,12.0328363360865,17.8532476178842,-5.82041128179768,0.649751981665837,42.8021466398094,16.8826867338780,25.9194599059314,-9.03677317205346
"200920_s_at","BTG1","694",0.403,0.706,0.4,1.25,0.29,0.415,1.29,0.775,2.15,"turquoise",0.26,"turquoise",0.394694953858890,76.3430964799822,44.1401178098868,32.2029786700953,11.9371391397915,0.381951903287907,7.59080322732834,3.04638149665676,4.54442173067158,-1.49804023401481
"200922_at","KDELR1","10945",0.823,1.02,0.581,1.78,0.286,0.525,1.3,0.785,2.16,"grey",0.258,"grey",0.0846001647877302,51.8536489134827,21.0888517243262,30.7647971891564,-9.6759454648302,0.279840696594043,23.9641050875404,13.0496891579884,10.914415929552,2.13527322843639
"200923_at","LGALS3BP","3959",0.411,0.887,0.508,1.55,0.284,0.0872,1.27,0.767,2.1,"grey",0.257,"grey",0.386158178123931,24.2942358468842,10.5750467481669,13.7191890987173,-3.1441423505504,1.05948351506743,34.010927189657,17.8908453422399,16.1200818474171,1.77076349482284
"200924_s_at","SLC3A2","6520",0.636,0.726,0.415,1.27,0.285,0.873,1.13,0.681,1.87,"turquoise",0.258,"turquoise",0.196542884351586,19.1678104482808,11.3877578068996,7.78005264138112,3.60770516551851,0.0589857562944303,12.8083513470757,4.28204119370373,8.52631015337194,-4.24426895966821
"200925_at","COX6A1","1337",0.0568,1.65,0.937,2.91,0.289,0.299,1.46,0.877,2.42,"turquoise",0.259,"turquoise",1.24565166428898,78.129692018282,62.9180135899128,15.2116784283693,47.7063351615435,0.52432881167557,33.6046103837952,28.9663190304244,4.6382913533708,24.3280276770536
"200931_s_at","VCL","7414",0.946,0.86,0.492,1.5,0.285,0.741,0.889,0.535,1.47,"blue",0.258,"blue",0.0241088635982073,73.3002925558931,30.5439803949884,42.7563121609047,-12.2123317659162,0.130181792020672,22.4319102315549,7.31333754090608,15.1185726906488,-7.80523514974269
"200934_at","DEK","7913",0.0575,1.36,0.776,2.37,0.284,0.603,1.23,0.738,2.06,"brown",0.262,"brown",1.24033215531037,32.7154564510762,16.7774299687473,15.9380264823289,0.839403486418419,0.219682687859849,19.1920347009414,6.47554785597494,12.7164868449665,-6.24093898899151
"200944_s_at","HMGN1","3150",0.71,0.957,0.548,1.67,0.284,0.631,0.847,0.502,1.43,"turquoise",0.267,"turquoise",0.148741651280925,30.1410171297639,21.3411542324269,8.79986289733694,12.54129133509,0.199970640755866,22.4295129775116,12.5878678943981,9.84164508311346,2.74622281128465
"200945_s_at","SEC31L1","22872",0.0612,1.42,0.808,2.49,0.287,0.284,1.06,0.641,1.76,"blue",0.258,"blue",1.21324857785444,63.2951626983332,29.3125568306869,33.9826058676463,-4.67004903695941,0.546681659952962,39.2532469050312,13.9256161284312,25.3276307766,-11.4020146481688
"200956_s_at","SSRP1","6749",0.82,1.02,0.585,1.78,0.284,0.166,0.723,0.422,1.24,"yellow",0.274,"yellow",0.0861861476162833,39.163956038507,12.4913796662276,26.6725763722794,-14.1811967060518,0.779891911959945,9.01618585375524,3.42709705413926,5.58908879961598,-2.16199174547672
"200958_s_at","SDCBP","6386",0.691,0.924,0.53,1.61,0.284,0.665,0.908,0.545,1.51,"grey",0.26,"grey",0.160521952625802,25.3984830784466,8.02306004991001,17.3754230285366,-9.35236297862656,0.177178354696895,16.962577740127,7.83472290156534,9.12785483856168,-1.29313193699634
"200959_at","FUS","2521",0.433,1.23,0.706,2.15,0.285,0.808,0.954,0.572,1.59,"grey",0.261,"grey",0.363512103646635,25.8705783101781,7.78657260101556,18.0840057091626,-10.297433108147,0.0925886392254138,11.3583005387195,4.65154955211451,6.70675098660501,-2.05520143449049
"200960_x_at","CLTA","1211",0.072,1.43,0.818,2.5,0.285,0.636,0.747,0.448,1.25,"turquoise",0.261,"turquoise",1.14266750356873,41.4380138208760,32.292782919376,9.14523090149994,23.1475520178761,0.196542884351586,49.4861918015186,39.1758710749169,10.3103207266017,28.8655503483152
"200961_at","SEPHS2","22928",0.499,0.904,0.518,1.58,0.284,0.0877,1.33,0.794,2.21,"grey",0.261,"grey",0.30189945437661,25.0031234579142,9.8908903982098,15.1122330597044,-5.2213426614946,1.05700040663396,6.39223344686931,3.45083294433706,2.94140050253225,0.509432441804806
"200963_x_at","RPL31","6160",0.192,1.43,0.815,2.53,0.289,0.0116,0.687,0.413,1.14,"turquoise",0.26,"turquoise",0.71669877129645,16.1882605125537,10.8450399631917,5.34322054936204,5.50181941382962,1.93554201077308,4.14841131275759,2.26876992507054,1.87964138768705,0.389128537383485
"200965_s_at","ABLIM1","3983",0.0398,0.686,0.39,1.21,0.288,0.0283,0.753,0.451,1.26,"turquoise",0.261,"turquoise",1.40011692792631,36.8998641437364,24.2424252582793,12.6574388854571,11.5849863728221,1.54821356447571,32.2170413178073,23.3617605031491,8.85528081465816,14.5064796884909
"200967_at","PPIB","5479",0.626,1,0.574,1.75,0.284,0.0192,1.49,0.889,2.51,"grey",0.265,"grey",0.203425666789570,52.1625845670436,22.9582477102934,29.2043368567503,-6.24608914645692,1.71669877129645,60.1646422150071,25.6524399573443,34.5122022576628,-8.85976230031856
"200971_s_at","SERP1","27230",0.942,1.02,0.586,1.78,0.284,0.88,1.21,0.731,2,"blue",0.257,"blue",0.0259490972071227,85.1320680529124,59.1402829128558,25.9917851400566,33.1484977727991,0.0555173278498314,47.0878945195721,34.8936844433563,12.1942100762158,22.6994743671406
"200974_at","ACTA2","59",0.336,1.31,0.746,2.28,0.285,0.04,1.32,0.79,2.2,"grey",0.261,"grey",0.473660722610156,34.6150785406772,9.60288986840312,25.0121886722741,-15.4092988038709,1.39794000867204,9.57227523427703,3.96813303094589,5.60414220333115,-1.63600917238526
